location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
PE,2022-03-26,PE,Peru,524.0,52.0,3544862.0,212102.0,67472606.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.611111,23.592593,30.333333,0.0,78.880108,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-03-27,PE,Peru,541.0,26.0,3545403.0,212128.0,67658574.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.444444,24.777778,31.0,0.0,79.107503,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-03-28,PE,Peru,225.0,29.0,3545628.0,212157.0,67814257.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.425926,22.666667,28.666667,29.379333,83.440414,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-03-29,PE,Peru,455.0,22.0,3546083.0,212179.0,67971370.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.796296,23.666667,30.333333,0.0,80.176271,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-03-30,PE,Peru,613.0,28.0,3546696.0,212207.0,68133612.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.203704,24.0,31.333333,0.0,74.834826,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-03-31,PE,Peru,429.0,15.0,3547125.0,212222.0,68305157.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.018519,23.666667,31.407407,0.0,75.40793,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-01,PE,Peru,481.0,34.0,3547606.0,212256.0,68502514.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.277778,21.666667,28.0,13.589,89.196882,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-02,PE,Peru,482.0,43.0,3548088.0,212299.0,68746907.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,24.537037,21.0,28.0,20.066,77.409147,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-03,PE,Peru,471.0,29.0,3548559.0,212328.0,68960070.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.777778,22.0,29.0,0.0,71.688714,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-04,PE,Peru,158.0,26.0,3548717.0,212354.0,69099932.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.814815,24.0,31.333333,0.169333,73.111869,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-05,PE,Peru,311.0,18.0,3549028.0,212372.0,69190942.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.680556,20.75,29.472222,0.677333,69.517447,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-06,PE,Peru,483.0,24.0,3549511.0,212396.0,69363672.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.351852,23.0,28.444444,2.709333,83.367646,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-07,PE,Peru,729.0,24.0,3550240.0,212420.0,69529745.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.407407,22.666667,30.333333,0.0,78.729813,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-08,PE,Peru,551.0,18.0,3550791.0,212438.0,69701390.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.888889,23.333333,29.666667,0.0,86.226175,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-09,PE,Peru,454.0,33.0,3551245.0,212471.0,69896180.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.962963,22.666667,29.12963,1.862667,83.847639,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-10,PE,Peru,295.0,15.0,3551540.0,212486.0,70052621.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,24.0,30.0,2.649886224590164,90.868132,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-11,PE,Peru,260.0,21.0,3551800.0,212507.0,70208545.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.462963,22.666667,31.037037,0.169333,76.104383,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-12,PE,Peru,667.0,21.0,3552467.0,212528.0,70368505.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.013889,23.0,29.027778,2.9845,78.447939,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-13,PE,Peru,743.0,19.0,3553210.0,212547.0,70536488.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.037037,23.333333,30.537037,0.0,77.952498,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-14,PE,Peru,796.0,18.0,3554006.0,212565.0,70626953.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.537037,23.0,31.0,3.640667,80.732315,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-15,PE,Peru,663.0,31.0,3554669.0,212596.0,70684527.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.222222,22.925926,28.796296,6.011333,88.304732,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-16,PE,Peru,470.0,23.0,3555139.0,212619.0,70824263.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.222222,21.666667,30.0,3.640667,75.117262,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-17,PE,Peru,600.0,11.0,3555739.0,212630.0,70921442.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.055556,23.0,31.388889,0.0,71.85039,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-18,PE,Peru,645.0,24.0,3556384.0,212654.0,71062266.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.148148,23.666667,31.0,0.0,77.363964,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-19,PE,Peru,755.0,22.0,3557139.0,212676.0,71202886.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.518519,22.666667,31.333333,0.0,72.989908,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-20,PE,Peru,730.0,28.0,3557869.0,212704.0,71344180.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.333333,31.740741,0.0,77.980481,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-21,PE,Peru,744.0,11.0,3558613.0,212715.0,71486720.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.648148,23.333333,29.796296,1.016,80.742731,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-22,PE,Peru,730.0,9.0,3559343.0,212724.0,71649079.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.888889,22.666667,30.796296,0.0,75.568455,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-23,PE,Peru,752.0,12.0,3560095.0,212736.0,71827336.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.796296,22.740741,32.740741,0.0,74.906084,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-24,PE,Peru,781.0,6.0,3560876.0,212742.0,71970221.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.611111,26.0,33.777778,0.0,71.883729,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-25,PE,Peru,801.0,19.0,3561677.0,212761.0,72111945.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.208333,22.75,30.361111,2.963333,75.007631,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-26,PE,Peru,623.0,8.0,3562300.0,212769.0,72259114.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.537037,23.333333,31.666667,3.979333,77.259679,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-27,PE,Peru,851.0,9.0,3563151.0,212778.0,72404955.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.518519,25.0,32.333333,0.0,76.299709,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-28,PE,Peru,778.0,20.0,3563929.0,212798.0,72546443.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.5,23.666667,30.203704,1.016,83.179092,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-29,PE,Peru,629.0,12.0,3564558.0,212810.0,72694492.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.277778,23.333333,31.0,0.338667,80.106912,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-04-30,PE,Peru,695.0,14.0,3565253.0,212824.0,72850910.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.37037,23.0,31.333333,6.985,75.785447,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-01,PE,Peru,586.0,17.0,3565839.0,212841.0,72891559.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.222222,23.611111,33.0,1.016,78.547683,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-02,PE,Peru,684.0,24.0,3566523.0,212865.0,72970992.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.240741,23.12963,32.0,0.0,72.711754,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-03,PE,Peru,648.0,12.0,3567171.0,212877.0,73065308.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.685185,23.759259,31.12963,7.366,78.639272,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-04,PE,Peru,692.0,14.0,3567863.0,212891.0,73159159.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.962963,22.333333,31.12963,0.338667,85.95954,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-05,PE,Peru,1163.0,22.0,3569026.0,212913.0,73250984.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,25.240741,21.537037,29.12963,3.979333,73.574069,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-06,PE,Peru,0.0,0.0,3569026.0,212913.0,73338010.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.796296,23.0,30.333333,0.0,73.252541,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-07,PE,Peru,300.0,20.0,3569326.0,212933.0,73419005.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.833333,22.592593,31.333333,0.0,73.277906,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-08,PE,Peru,456.0,13.0,3569782.0,212946.0,73435776.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,29.888889,26.0,32.611111,0.0,60.58611,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-09,PE,Peru,293.0,11.0,3570075.0,212957.0,73526243.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.333333,22.740741,32.333333,0.0,72.224777,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-10,PE,Peru,264.0,11.0,3570339.0,212968.0,73628856.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.740741,24.537037,32.796296,0.0,72.491951,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-11,PE,Peru,462.0,11.0,3570801.0,212979.0,73728259.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.074074,23.333333,31.796296,1.354667,80.351647,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-12,PE,Peru,360.0,21.0,3571161.0,213000.0,73825703.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.0,22.925926,29.407407,17.695333,82.303771,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-13,PE,Peru,355.0,13.0,3571516.0,213013.0,73925650.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,27.240741,23.333333,30.666667,4.656667,76.35984,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-14,PE,Peru,403.0,10.0,3571919.0,213023.0,74032168.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,28.259259,23.259259,32.407407,0.0,75.272868,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-15,PE,Peru,504.0,17.0,3572423.0,213040.0,74100694.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.583333,24.5,30.305556,0.0,80.617752,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-16,PE,Peru,409.0,4.0,3572832.0,213044.0,74191978.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,26.666667,23.462963,30.259259,0.254,82.531123,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-17,PE,Peru,388.0,14.0,3573220.0,213058.0,74288217.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,22.430556,20.222222,25.652778,19.8755,85.755137,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-18,PE,Peru,518.0,11.0,3573738.0,213069.0,74385289.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.703704,21.333333,26.0,2.032,77.747657,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
PE,2022-05-19,PE,Peru,444.0,8.0,3574182.0,213077.0,74479484.0,29381884.0,14450757.0,14931127.0,7120114.0,25390339.0,25.759,0.75,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,226848050819.0,6977.0,-9.4,-76.0,1285220.0,4.8,6.6,11.1,2.4398,1.3048,23.444444,20.203704,25.925926,0.0,73.714771,10554712.0,1256339.0,16425.0,76.516,146.37,84.815,63.9,12.6,,
